pp
1.179828567504882812e+02
1.177161560058593750e+02
1.174895324707031250e+02
1.176289596557617188e+02
1.178194961547851562e+02
1.179361114501953125e+02
1.181293029785156250e+02
1.181678771972656250e+02
1.180745010375976562e+02
1.179550933837890625e+02
1.178641967773437500e+02
1.178553695678710938e+02
1.179596786499023438e+02
1.180969924926757812e+02
1.181630096435546875e+02
1.181596832275390625e+02
