pp
1.107605209350585938e+02
1.106354751586914062e+02
1.097435150146484375e+02
1.085255279541015625e+02
1.072619171142578125e+02
1.061501235961914062e+02
1.052981567382812500e+02
1.048392333984375000e+02
1.046970138549804688e+02
1.048241806030273438e+02
1.053083496093750000e+02
1.060622863769531250e+02
1.069302215576171875e+02
1.079298782348632812e+02
1.089736251831054688e+02
1.098889007568359375e+02
