pp
5.683561706542968750e+01
5.719191741943359375e+01
5.767484664916992188e+01
5.794805145263671875e+01
5.806576919555664062e+01
5.811046981811523438e+01
5.776767349243164062e+01
5.765135574340820312e+01
5.763242721557617188e+01
5.772287368774414062e+01
5.775854110717773438e+01
5.779464340209960938e+01
5.731400299072265625e+01
5.713940048217773438e+01
5.730399322509765625e+01
5.682764816284179688e+01
