pp
5.143815231323242188e+01
4.945736694335937500e+01
4.892017364501953125e+01
4.932535552978515625e+01
4.945650100708007812e+01
4.963104248046875000e+01
5.012237930297851562e+01
5.092760848999023438e+01
5.134021759033203125e+01
5.160551452636718750e+01
5.130761337280273438e+01
5.122072982788085938e+01
5.139142227172851562e+01
5.122533798217773438e+01
5.156354904174804688e+01
5.145298385620117188e+01
