pp
9.836486053466796875e+01
9.797688293457031250e+01
9.754827880859375000e+01
9.719271087646484375e+01
9.714068603515625000e+01
9.741144561767578125e+01
9.784470367431640625e+01
9.831195831298828125e+01
9.854295349121093750e+01
9.880854797363281250e+01
9.902633666992187500e+01
9.915830230712890625e+01
9.927814483642578125e+01
9.919024658203125000e+01
9.892157745361328125e+01
9.863983917236328125e+01
