pp
2.330513763427734375e+02
2.331996765136718750e+02
2.327036743164062500e+02
2.315722045898437500e+02
2.303773956298828125e+02
2.294114532470703125e+02
2.287097930908203125e+02
2.284228057861328125e+02
2.282734985351562500e+02
2.285610504150390625e+02
2.291512603759765625e+02
2.299066009521484375e+02
2.307382507324218750e+02
2.314497375488281250e+02
2.322697753906250000e+02
2.331479949951171875e+02
