pp
4.635141372680664062e+01
4.610027694702148438e+01
4.588982009887695312e+01
4.600435256958007812e+01
4.617837524414062500e+01
4.628519058227539062e+01
4.642968368530273438e+01
4.648931884765625000e+01
4.643950271606445312e+01
4.622946166992187500e+01
4.615539169311523438e+01
4.615815353393554688e+01
4.620819091796875000e+01
4.629698944091796875e+01
4.635485839843750000e+01
4.636657333374023438e+01
