pp
1.296298522949218750e+02
1.308150634765625000e+02
1.329391479492187500e+02
1.351170654296875000e+02
1.367718048095703125e+02
1.377656097412109375e+02
1.382375183105468750e+02
1.383492279052734375e+02
1.382508544921875000e+02
1.380472259521484375e+02
1.377938537597656250e+02
1.375564880371093750e+02
1.374318695068359375e+02
1.373708038330078125e+02
1.373517761230468750e+02
1.374598236083984375e+02
