pp
3.195805168151855469e+01
3.130250167846679688e+01
3.095620727539062500e+01
3.131307411193847656e+01
3.135423660278320312e+01
3.109351921081542969e+01
3.129158210754394531e+01
3.174280929565429688e+01
3.161718368530273438e+01
3.178574562072753906e+01
3.189886283874511719e+01
3.220711135864257812e+01
3.231139373779296875e+01
3.188683128356933594e+01
3.190431594848632812e+01
3.197960281372070312e+01
