pp
1.091212234497070312e+02
1.179544448852539062e+02
1.291077880859375000e+02
1.370904846191406250e+02
1.411058654785156250e+02
1.424295806884765625e+02
1.425232391357421875e+02
1.422080078125000000e+02
1.419599151611328125e+02
1.418758850097656250e+02
1.418390655517578125e+02
1.418672180175781250e+02
1.421383666992187500e+02
1.422593231201171875e+02
1.422864227294921875e+02
1.426495513916015625e+02
