pp
5.676384353637695312e+01
5.697908401489257812e+01
5.690956497192382812e+01
5.778971481323242188e+01
5.728043365478515625e+01
5.683858489990234375e+01
5.709454727172851562e+01
5.775083160400390625e+01
5.811328506469726562e+01
5.788739013671875000e+01
5.793380737304687500e+01
5.807188034057617188e+01
5.796874237060546875e+01
5.772063827514648438e+01
5.690288162231445312e+01
5.686830902099609375e+01
