pp
1.235094970703125000e+03
1.223623779296875000e+03
1.206593261718750000e+03
1.197153930664062500e+03
1.196051757812500000e+03
1.199906982421875000e+03
1.203245971679687500e+03
1.205607299804687500e+03
1.206997192382812500e+03
1.210375244140625000e+03
1.214362548828125000e+03
1.217984375000000000e+03
1.221916015625000000e+03
1.224329711914062500e+03
1.227987915039062500e+03
1.235706298828125000e+03
