pp
5.140681076049804688e+01
5.038558197021484375e+01
5.042648696899414062e+01
5.012859344482421875e+01
5.014795684814453125e+01
5.040276336669921875e+01
5.023802185058593750e+01
5.068833923339843750e+01
5.063290023803710938e+01
5.112372589111328125e+01
5.143120193481445312e+01
5.175497055053710938e+01
5.129842758178710938e+01
5.123269271850585938e+01
5.118728637695312500e+01
5.144628524780273438e+01
