pp
3.647554321289062500e+02
3.614110107421875000e+02
3.593332214355468750e+02
3.603377990722656250e+02
3.526756896972656250e+02
3.471975708007812500e+02
3.500554809570312500e+02
3.496958312988281250e+02
3.514792175292968750e+02
3.607202148437500000e+02
3.679707336425781250e+02
3.670500488281250000e+02
3.633978576660156250e+02
3.654330139160156250e+02
3.655895385742187500e+02
3.647363891601562500e+02
