pp
1.882848815917968750e+02
1.868331451416015625e+02
1.850088500976562500e+02
1.837812194824218750e+02
1.839917602539062500e+02
1.849026947021484375e+02
1.856078796386718750e+02
1.857528228759765625e+02
1.861641387939453125e+02
1.863604736328125000e+02
1.865939788818359375e+02
1.872796325683593750e+02
1.880355682373046875e+02
1.884244384765625000e+02
1.884395751953125000e+02
1.884288330078125000e+02
