pp
8.720107269287109375e+01
8.540792846679687500e+01
8.491621398925781250e+01
8.522802734375000000e+01
8.536635589599609375e+01
8.494066619873046875e+01
8.443903350830078125e+01
8.454521179199218750e+01
8.461917114257812500e+01
8.529178619384765625e+01
8.585044860839843750e+01
8.657513427734375000e+01
8.737289428710937500e+01
8.796733093261718750e+01
8.718067932128906250e+01
8.702786254882812500e+01
