pp
3.087588882446289062e+01
3.148145294189453125e+01
3.168695259094238281e+01
3.201057815551757812e+01
3.208074951171875000e+01
3.198429298400878906e+01
3.214811706542968750e+01
3.195217323303222656e+01
3.199099731445312500e+01
3.202180099487304688e+01
3.204751205444335938e+01
3.108233642578125000e+01
3.058092117309570312e+01
3.068379974365234375e+01
3.080130767822265625e+01
3.088224601745605469e+01
