pp
1.228257568359375000e+03
1.202234985351562500e+03
1.182013671875000000e+03
1.175073486328125000e+03
1.183815551757812500e+03
1.201820312500000000e+03
1.220093017578125000e+03
1.232724365234375000e+03
1.235973144531250000e+03
1.233955932617187500e+03
1.233007080078125000e+03
1.231200805664062500e+03
1.230655151367187500e+03
1.233810058593750000e+03
1.243071044921875000e+03
1.228821533203125000e+03
