pp
1.009581069946289062e+02
9.858003234863281250e+01
9.814199066162109375e+01
9.921834564208984375e+01
1.000888977050781250e+02
1.007394638061523438e+02
1.011467971801757812e+02
1.013637619018554688e+02
1.014354171752929688e+02
1.009460372924804688e+02
1.012641372680664062e+02
1.017776870727539062e+02
1.018889389038085938e+02
1.005296401977539062e+02
1.000663528442382812e+02
1.009961318969726562e+02
