pp
9.380773162841796875e+01
9.397912597656250000e+01
9.359854888916015625e+01
9.324778747558593750e+01
9.313524627685546875e+01
9.321580505371093750e+01
9.334963989257812500e+01
9.341748809814453125e+01
9.343613433837890625e+01
9.347092437744140625e+01
9.348677062988281250e+01
9.354576873779296875e+01
9.352270507812500000e+01
9.360182189941406250e+01
9.371426391601562500e+01
9.375569152832031250e+01
