pp
1.418382720947265625e+02
1.435056152343750000e+02
1.449434509277343750e+02
1.451271667480468750e+02
1.450628204345703125e+02
1.450247802734375000e+02
1.444608612060546875e+02
1.444984130859375000e+02
1.450780944824218750e+02
1.457989654541015625e+02
1.459871063232421875e+02
1.465075225830078125e+02
1.440977935791015625e+02
1.426616058349609375e+02
1.416108703613281250e+02
1.419002532958984375e+02
