pp
1.974116516113281250e+02
1.976298522949218750e+02
2.019942474365234375e+02
2.076944885253906250e+02
2.127621307373046875e+02
2.157791595458984375e+02
2.168153533935546875e+02
2.166217651367187500e+02
2.161124420166015625e+02
2.157435913085937500e+02
2.158191375732421875e+02
2.162278594970703125e+02
2.131317901611328125e+02
2.076266021728515625e+02
2.017730255126953125e+02
1.971921844482421875e+02
