pp
5.385752868652343750e+01
5.288086700439453125e+01
5.268647384643554688e+01
5.267105865478515625e+01
5.316769027709960938e+01
5.338505554199218750e+01
5.334072113037109375e+01
5.323767852783203125e+01
5.326000213623046875e+01
5.335054016113281250e+01
5.358424377441406250e+01
5.379684448242187500e+01
5.370195770263671875e+01
5.392798995971679688e+01
5.378751754760742188e+01
5.388588714599609375e+01
