pp
1.257815429687500000e+03
1.263869506835937500e+03
1.267517822265625000e+03
1.269050415039062500e+03
1.268925048828125000e+03
1.267945068359375000e+03
1.265940185546875000e+03
1.264412231445312500e+03
1.263893554687500000e+03
1.262606201171875000e+03
1.259910278320312500e+03
1.259565917968750000e+03
1.260082519531250000e+03
1.258062988281250000e+03
1.257256469726562500e+03
1.257794067382812500e+03
