pp
1.060201110839843750e+02
1.055139083862304688e+02
1.042186660766601562e+02
1.028120727539062500e+02
1.022013473510742188e+02
1.023149948120117188e+02
1.027836837768554688e+02
1.033596191406250000e+02
1.035557937622070312e+02
1.033210983276367188e+02
1.029406127929687500e+02
1.027048110961914062e+02
1.031968688964843750e+02
1.041310653686523438e+02
1.053074951171875000e+02
1.062980728149414062e+02
