pp
1.970213775634765625e+02
1.955136566162109375e+02
1.944824676513671875e+02
1.937126770019531250e+02
1.931545867919921875e+02
1.928740997314453125e+02
1.927850952148437500e+02
1.935399932861328125e+02
1.947839965820312500e+02
1.960242004394531250e+02
1.974897003173828125e+02
1.987319641113281250e+02
1.991221313476562500e+02
1.987303466796875000e+02
1.981788482666015625e+02
1.969989166259765625e+02
