pp
2.140646972656250000e+02
2.141233673095703125e+02
2.145908508300781250e+02
2.141354980468750000e+02
2.131301574707031250e+02
2.132530670166015625e+02
2.142435302734375000e+02
2.152289276123046875e+02
2.156163024902343750e+02
2.149264678955078125e+02
2.142940216064453125e+02
2.147698822021484375e+02
2.154382171630859375e+02
2.152421264648437500e+02
2.144695587158203125e+02
2.140646972656250000e+02
