pp
2.442224121093750000e+02
2.435158843994140625e+02
2.412039642333984375e+02
2.385947418212890625e+02
2.369412384033203125e+02
2.362881317138671875e+02
2.363554840087890625e+02
2.368426513671875000e+02
2.373805694580078125e+02
2.381065368652343750e+02
2.389063262939453125e+02
2.398572540283203125e+02
2.407973937988281250e+02
2.417108154296875000e+02
2.425365295410156250e+02
2.442585754394531250e+02
