pp
8.001664733886718750e+01
8.125710296630859375e+01
8.134870147705078125e+01
8.170645904541015625e+01
8.100407409667968750e+01
8.059718322753906250e+01
8.085380554199218750e+01
8.110455322265625000e+01
8.098549652099609375e+01
8.228453826904296875e+01
8.299256896972656250e+01
8.203855895996093750e+01
8.206593322753906250e+01
8.075815582275390625e+01
8.003863525390625000e+01
8.001598358154296875e+01
